,tweets,labels
8513,drinking pepsi as a substitute for the starbucks i couldn't pick up this morning before work... how wack is that?  im sad.,0
8514,gonna buy some books. tmrw is my bday and its snowing today. ,0
8515,I woke up to snow this am.  I just looked and it still there.  What the heck?  It's April 7th.   ,0
8516,@librarianlisam April SNOW showers bring brown edged tulips. To this I can attest. ,0
8517,"I'm home with a sick monkey again  poor kidlet has some weird cough. and pinkeye, just had to ambush her with eye ointment... joy!",0
8518,@adelgabot i think i just read spoilers about HOUSE ,0
8519,@ConservaTeacher Bad food &amp; a bug = misery   Glad you're feeling better! ,0
8520,$Q stopped out a $3.86 for a 14 cent loss - Hmmm - both my long and my short stopped out today! ,0
8521,loooooooooong day at work today  but home chillaxin now ,0
8522,Eating brunch then heading to work... Vacation time OVER! ,0
8523,Super worried about everything ,0
8524,"i had an awesome dream last night, i had the cutest little boy in the world. now i wanna be a dad  ",0
8525,ooohhhh! finally call vodafone to sort out new handset and they don't have it in stock... might not get in time for hols... ,0
8526,Ive had a lovely day with my kiddies. Tyler turned 4. Now he is under the weather ,0
8527,"twitter spam - seeing messages that start with &quot;I bought the @MacHeist 3 Bundle.&quot;  - Whenever a new comm channel grows, spam follows ",0
8528,I want a DroboPro! But Drobo.com seems overloaded ,0
8529,@audreythebunny may not be able to hang out tonight because of the undeniable amount of work that I must unfortunately do ,0
8530,here at the house..jus came from the hemotologist.gabbers is good..now focus on kilo..pray for my baby boy ,0
8531,@peteeee work  then who knows,0
8532,@Beforethewind   (/ ' 3')/   &lt;--- cute hug facey,0
8533,@TGAband its snowing  i cant even walk to my friends house,0
8534,@wisekensai it's snowing?? gosh. i don't like snow in april ,0
8535,i need an implantable memory stick so i can remember all the ideas  have offline *sigh* ,0
8536,? mï¿½nh ch?ng mu?n ngh? ??n vi?c ch?ng l?y   8/3 nï¿½y http://afamily.channelvn.net/20090306055417830tm0ca99/Phim-hay-VTV1-Co-dau-chay-tron,0
8537,@kgadison thanks. can you also understand the lameness of allergies! ,0
8538,forgot to sign out from my google account and my friend had his share of wickedness :O ,0
8539,@OffTheHook77 You guys are gonna make me cry ,0
8540,@jedijon  Rob Thomas &amp; Prince best male!! Female.. Don't really have a fav ,0
8541,wishes she could drive. ,0
8542,So sick with the only hangover and on my way to school ,0
8543,@Kaiser_Wilhelm8 Drat  You using Firefox?,0
8544,almost time for a ride. Q: will i get it done and stay dry? A: No. cos my shoes are still sopping from yesterday. boo. ,0
8545,@ContrastinLight I don't envy you! I should really be doing my own DIY ,0
8546,"Unrelated, I totally left my jacket at the bar last night. ",0
8547,"Tonight: I'll be showing the Palm Pre on the Daily Show...wait, no, I'll just be a sap in the audience ",0
8548,@willtompsett Can only really see my own updates with a only a couple of others getting thro ,0
8549,Let's Go D-Backs!! Opening Day was great-- too bad I had to watch it from work    instead of from the ballpark.  Game 2 tonite !!,0
8550,Database design  .. but worth it (better be!),0
8551,Slowly dying of boredom. Also freezing cold. yaaay ,0
8552,I want to quit my life  ~Michisan,0
8553,Stupid Twitter keeps telling me that it's 'over capacity' ,0
8554,"@ChaosCupcake Oh, you can say what you want, but PhDs in linguistics disagree! You're making the language sadder for everyone. ",0
8555,@heatheranne Thanks for the follow. Can't wait to meet you! We'll have to have drinks in Muncie at The Heorot (no Web site  ),0
8556,@Robiscoool heeey!! ,0
8557,@bobbryar i miss your posts dude  xo,0
8558,Sad day!!!!. Totally thought it was Wednesday this morning! It's only tuesday! Gosh.... Sad day ,0
8559,"@AllLacqueredUp Oh, honey....I am so sorry that so many things have gone wrong on the way home, but you are making me giggle over here. ",0
8560,Shivers? Check. Nausea? Check. Throat on fire? Check. At work anyway?  check.,0
8561,@jacivelasquez u poor thing. ,0
8562,Doing my english coursework  I better get it done and out of the way.,0
8563,at the dulceria till 6 ,0
8564,got rear ended and now my head hurts ,0
8565,@q100wendy WOW there too! I am in MI visiting and it's been snowing ,0
8566,I think I lost all my pics off my phone ,0
8567,i haven't done my taxes yet. ,0
8568,"@ladytrottwood     susan, sorry I don't follow basketball  but what is the standing with the Lakers?",0
8569,"Food, tv, chillin and nice sleep... I wish u could be here wit me babe! ",0
8570,@SamStreet69 I didn't know they needed serviced  Just got them MOT'd last month!,0
8571,The twins loath their bid for a perfect season ,0
8572,Major #failwhale for Twitter today ,0
8573,headache.  t minus 30 minutes until sandwich time.,0
8574,Working on my songg for aunt nan.   kinda hard and crying while I write it :'(,0
8575,"can't sleep, it's 4.30am and i have to be up at 8am ",0
8576,"wishing i could be at coachella this weekend  and trying to figure out facebook, its a bit confusing.",0
8577,"Well, @LilWO was having a tough day/night. Wanted @TinkFan to lay down w/ him, and she passed out, still sick   http://twitpic.com/3i2jo",0
8578,taking some much needed naked time.  too bad it's alone naked time.  ,0
8579,@latinluvly aww why not??  They r the cutest things in the world so easy to love them n they love u back so much (sniffles),0
8580,@chriswhill sweet!  Josh is at work though ,0
8581,"my boyfriend is going out of town for 2 days and believe it or not, i'm feeling lonely already. holyredhotchilipeppers. i need chocolate ",0
8582,@gabriel_hermes  sim  i did not see you on tonight! eu vou mandar fotos amanha para vc! boa noite &lt;3,0
8583,I'm losing followers lol ,0
8584,@USEOFFORCEENT so sorry for your loss honey  I hope the hurt will heal soon for you,0
8585,I'm so tired ,0
8586,"@Lorenzohenrie i could go for some italian food right now, my family doesn't eat enough of it ",0
8587,misses updating her calendar. Bored. ,0
8588,Getting hair done tomorrow.Nawt exicted at all. ,0
8589,Bored watching Law and Order. Wanting sunday to come now.  I need a good night out with friends.,0
8590,Andi~sweetheart~just read ur twitter~i have a huge hug for you guys and ur in my thoughts and prayers~love you and im so sorry!  ,0
8591,Actually I had 503   maybe I should put my web cam on,0
8592,@nick_carter http://twitpic.com/3i1z0 - oh i want one too ,0
8593,"@lkhalladay Colorado's a beautiful state, but I'm not up for snow anymore   Thanks for the follow.",0
8594,@JustElle I just went to my friend's gallery opening with @christinegonce. Back home now to be up at 5 am. ,0
8595,"Bummed out, which I could go out and celebrate my sis's bday. No, I have to go to stupid work later. ",0
8596,@charlii1 haha. He's he'll player/ladies man tho  xoxo,0
8597,is not happy with his team ,0
8598,Going to bed cause Melissa doesnt want to watch a movie with her  Goodnight world.,0
8599,@nat123321  sorry babes. Wanna message me and tell meh what's wrong??,0
8600,did not know until about 2 hours ago that my sister is leaving tonight and not in 3 days. that was a quick goodbye. ,0
8601,sexi boi u so fly wish i could give u a try but my manz @ home waitin on me by the fone sry cant get my groove on ,0
8602,"kim that is a bad sunburn i have had that kind of sunburn need to put a lot of lotion, looks painful ",0
8603,"I see all of those really cool apps for the iPhone on the commercials, but she. I look in the app store there all dumb games ",0
8604,waiting... waiting... waiting... for janis so I can dye her Hair ,0
8605,@Ottomaniac Of course I'm excited too!  Pictures!    You know me!  LOL  John has to work though so it's a bummer....  ,0
8606,Sitting down relax I feel so sick ,0
8607,Talked to @cameren @jfarrell &amp; @laughyladylora &amp; now i wish i could be there with them at Sixx nightclub  instead i'm stuck working.,0
8608,@WickedBitch I have a close friend who is one professionally. she says I'm mean enough but I am not consistent ,0
8609,@_Wren_ i reupped yesterday for full price ,0
8610,@ddlovato ahhhh i wish i could go to the dallas show...but i wont be near there then ,0
8611,This is what happens when people ditch out on our &quot;woohoo Friday night!&quot; Fridays. ,0
8612,Rabbit ran in front of my car. ,0
8613,So not wanting to work this weekend! ,0
8614,"Is heading to bed after a long day of meetings, sushi and wine!  Plus I have a cold. ",0
8615,Dear AT&amp;T:  Get your act together with the Coachella webcast.  I missed The Hold Steady end.    http://music.att.com,0
8616,@Le_Master OHHH so you're saying my face is fugly.   ,0
8617,@tear96x hey matt do u h8 me....? ,0
8618,got home kind of too late for chris's recital  had dinner with liz &amp; cathy. what a long day.,0
8619,"@mattrupp Unfortunately i think it will be a long t rek to get to where u are, so im stuck watching comedy central ",0
8620,Omg just got in..i went to uri today. Then drove around RI and then went to outlets and then went to visit family.Didn't get to c friends ,0
8621,@nick_carter http://twitpic.com/3i25t - I totally missed out on this. I have a really good one... ,0
8622,@xosophietweets ahh :S i dnt know what to say....i'm friends with all you guys i dnt like this ,0
8623,@TheWordsmith @soultapestry  I don't think I'm objectifiable at this point ,0
8624,@JanelleMonae my friends and I were JUST talking about how we wanted to see you perform ! and now your leaving NY   that sucks,0
8625,@Ravels Both my teams lost yesterday ,0
8626,"SMS tweets still fail. Twitter hasn't acted on my support request, either.  ",0
8627,@addiehartsyou YA TEXTING WOULD BE COOL  IW SIH IAD IT TOO,0
8628,@TheHoneyFamily I went to the wrong show  There was no conga line in Ohio.,0
8629,In savannah wt the other family ,0
8630,Observe &amp; report is no 40 yo virgin and def no Superbad. 3 out of 5 stars. Saw more limp dick than i expected. ,0
8631,@erikaleahey ahh mines totally over and im so pissed. ,0
8632,@lillyputian sighh i once again broke something..i broke my mp3player ,0
8633,i cant believe boys like girls actually considered touring in brazil! i wish they'd come ,0
8634,@DjWhutItDew sheesh such harsh words ,0
8635,"@fitnessaddict34 I'm actually halfway through the last book.  I don't want it to be overrrrr, they're sooo good! ",0
8636,@gopalo We missed the show tonight  had too much todo with apartment practicalities today.,0
8637,"I was excited @ getting back nto the studio 2 record this weekend, but now I gotta check out a band instead. Gonna miss my Winna's sess 2 ",0
8638,Wanting to put a pic on my profile but don't know how with my phone ,0
8639,"@lillyputian whats gotten into me these few days, going into the state of bad luck again..keep breaking stuff ",0
8640,@DevinRiane It makes me sad to realize I haven't seen you in a couple weeks ,0
8641,really really shoulda said something  i blew it,0
8642,@nick_carter I want one picture too   lol,0
8643,"My computer is broken, technology hates me ",0
8644,I have to go to work in the a.m. &amp; I CAN'T sleep! ,0
8645,@badler82 no go  if only it were tomorrrrooooowwwww,0
8646,@catchthesunx omg I wanna watch it too! I think I'll miss it   Lucas (Y) jennys got a feverrrr,0
8647,Hates it when good days end bad ,0
8648,@GypsyNicole ouch. ,0
8649,@ihenpecked leakage huh? I'm afraid I missed something good.  But my head hurts to bad to care...  bummer,0
8650,@Diabeticizme  We DO have the high up homes and condos... no instant dinners though  Gotta go get some dinner...,0
8651,@Shazzib  baby ,0
8652,@MrzEndy IDK-y!! He doesn't like them!! (frowning) ,0
8653,I just realized that I will spend almost 40% of my precious weekend SLEEPING!  What a waste...too bad I don't do sleep deprivation well.  ,0
8654,@RiskyBusinessMB You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami,0
8655,"finally back, going straid to bed... Wish you could go with me ",0
8656,I feel like someone punched me in the lip!! ,0
8657,@IAMtheCOMMODORE You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami,0
8658,is in his dorm ALONE watching a movie ,0
